id,name,entry_name,alter_name,chinese_name,brand,age,nation,type,price,unlock,rank,score,transmission,dlc,speed,handling,acceleration,launch,braking,offroad,new_img_id,img_small_url,img_large_url,playlist,playlist_info
car_055,Z4 M Coupe,宝马 Z4 M Coupe 2008,BMW Z4 '08,,宝马,2008,德国,现代跑车,"82,000",车展，抽奖,B,694,RWD (后轮驱动),,6.4,5.4,5.4,4.9,4.3,5.6,1059,https://cdn.max-c.com/wiki/1551360/Thumbnail_1059_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1059_Big.png?v=1,2,S15 春季 - 游乐场赛事；<br>S19 冬季 - 季节锦标赛
car_056,M5,宝马 M5 2009,BMW M5 '09,,宝马,2009,德国,超级轿车,"90,000",车展，抽奖,A,719,RWD (后轮驱动),,7.1,5.3,5.1,4.9,4.4,5.4,1126,https://cdn.max-c.com/wiki/1551360/Thumbnail_1126_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1126_Big.png?v=1,4,S19 春季 - 淘汰之王；<br>S29 夏季 - 季节锦标赛；<br>S31 夏季 - Eventlab;<br>S37 春季 - 季节锦标赛
car_057,1 Series M Coupe,宝马 1 Series M Coupe 2011,BMW 1M,,宝马,2011,德国,超级轿车,"55,000",车展，抽奖,A,712,RWD (后轮驱动),,6.4,5.3,5.2,5.4,4.5,5.2,1385,https://cdn.max-c.com/wiki/1551360/Thumbnail_1385_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1385_Big.png?v=1,3,S15 秋季 - 终极考验；<br>S31 夏季 - Eventlab；<br>S37 夏季 - 季节锦标赛
car_058,X5 M,宝马 X5 M 2011,BMW X5 M,,宝马,2011,德国,运动型多功能英雄,"100,000",车展，抽奖,B,666,AWD (全轮驱动),,6.4,4.3,5.9,6.6,3.7,6.6,1350,https://cdn.max-c.com/wiki/1551360/Thumbnail_1350_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1350_Big.png?v=1,3,S6 春季 - 公开赛；<br>S21 秋季 - 淘汰之王；<br>S37 秋季 - 季节锦标赛（拉力赛）
car_059,M5,宝马 M5 2012,BMW M5 '12,,宝马,2012,德国,超级轿车,"112,000",车展，抽奖,A,766,RWD (后轮驱动),,7.4,5.4,5.3,5.6,4.8,5.1,1388,https://cdn.max-c.com/wiki/1551360/Thumbnail_1388_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1388_Big.png?v=1,3,S3 冬季 - 季节锦标赛；<br>S15 秋季 - Super7；<br>S20 夏季 - 季节锦标赛
car_060,M6 Coupe,宝马 M6 Coupe 2013,BMW M6 '13,,宝马,2013,德国,GT赛车,"120,000",车展，抽奖,A,758,RWD (后轮驱动),,7.5,5.3,5,5.2,5.9,5.1,2018,https://cdn.max-c.com/wiki/1551360/Thumbnail_2018_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2018_Big.png?v=1,3,S8 夏季 - 公开赛；<br>S20 秋季 - 季节锦标赛；<br>S37 夏季 - 季节锦标赛（风火轮）
car_061,M4 Coupe,宝马 M4 Coupe 2014,BMW M4 '14,,宝马,2014,德国,超级轿车,"92,000",车展，抽奖,A,782,RWD (后轮驱动),,7.1,5.6,5.3,5.6,6.5,5.2,2154,https://cdn.max-c.com/wiki/1551360/Thumbnail_2154_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2154_Big.png?v=1,2,S12 夏季 - 季节锦标赛；<br>S26 冬季 - 季节锦标赛（风火轮）
car_062,i8,宝马 i8 2015,BMW i8,,宝马,2015,德国,现代超级跑车,"140,000",车展，抽奖,A,764,AWD (全轮驱动),,7.2,5.8,7.7,8.7,4.6,5.3,2133,https://cdn.max-c.com/wiki/1551360/Thumbnail_2133_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2133_Big.png?v=1,3,S8 秋季 - 终极考验；<br>S19 春季 - Super7；<br>S33 冬季 - Eventlab
car_063,X6 M,宝马 X6 M 2015,BMW X6 M,,宝马,2015,德国,运动型多功能英雄,"130,000",抽奖,B,687,AWD (全轮驱动),,6.5,4.4,6,6.6,4.1,6.2,2431,https://cdn.max-c.com/wiki/1551360/Thumbnail_2431_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2431_Big.png?v=1,4,S1 秋季 - 季节锦标赛；<br>S6 冬季 - 终极考验；<br>S8 春季 - 马拉松商店700FP；<br>S18 夏季 - 40分进度奖励
car_064,M2 Coupé,宝马 M2 Coupé 2016,BMW M2,,宝马,2016,德国,超级轿车,"69,000",车展，抽奖,A,718,RWD (后轮驱动),,6.5,5.2,5.2,5.5,4.6,5.2,2477,https://cdn.max-c.com/wiki/1551360/Thumbnail_2477_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2477_Big.png?v=1,3,S4 秋季 - 游乐场赛事；<br>S14 冬季 - 季节锦标赛；<br>S28 第4周 - 季节锦标赛（风火轮）
car_065,M4 GTS,宝马 M4 GTS 2016,BMW M4 '16,,宝马,2016,德国,赛道玩具,"135,000",制造商奖励,S1,814,RWD (后轮驱动),,7.2,6.8,5.7,6,7,4.6,2628,https://cdn.max-c.com/wiki/1551360/Thumbnail_2628_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2628_Big.png?v=1,,
car_066,M5,宝马 M5 2018,BMW M5 '18,,宝马,2018,德国,超级轿车,"105,000",车展，抽奖,A,784,AWD (全轮驱动),,7.6,5.5,8.7,9.7,6.2,5.6,3071,https://cdn.max-c.com/wiki/1551360/Thumbnail_3071_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3071_Big.png?v=1,3,S11 春季 - 季节锦标赛；<br>S25 春季 - 季节锦标赛;<br>S37 春季 - 终极考验
car_067,Z4 Roadster,宝马 Z4 Roadster 2019,BMW Z4 '19,,宝马,2019,德国,现代跑车,"35,000",车展，抽奖,A,751,RWD (后轮驱动),,6.7,5.3,5.6,6,4.4,5.1,3173,https://cdn.max-c.com/wiki/1551360/Thumbnail_3173_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3173_Big.png?v=1,2,S15 冬季 - 季节锦标赛；<br>S31 春季 - 季节锦标赛（风火轮）
car_068,Type 35 C,布加迪 Type 35 C 1926,Bugatti T35 C,,布加迪,1926,法国,古董赛车,"1,300,000",车展，抽奖,D,285,RWD (后轮驱动),,4,3.1,2.5,1.4,1.9,5.1,2066,https://cdn.max-c.com/wiki/1551360/Thumbnail_2066_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2066_Big.png?v=1,3,S5 春季 - 测速区间；<br>S11 秋季 - 马拉松商店100FP；<br>S23 夏季 - 马拉松商店550FP
car_069,EB110 Super Sport,布加迪 EB110 Super Sport 1992,Bugatti EB110,,布加迪,1992,法国,复古超级跑车,"1,700,000",车展，抽奖,S1,805,AWD (全轮驱动),,8.3,5.8,8,3.8,5.2,5.5,1219,https://cdn.max-c.com/wiki/1551360/Thumbnail_1219_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1219_Big.png?v=1,5,S2 夏季 - 马拉松商店400FP；<br>S4 冬季 - 终极考验；<br>S14 冬季 - 马拉松商店600FP；<br>S33 冬季 - 终极考验；<br>S39 夏季 - 马拉松商店550FP
car_070,Veyron Super Sport,布加迪 Veyron Super Sport 2011,Bugatti Veyron,,布加迪,2011,法国,顶级超跑,"2,200,000",车展，<br>赞赏：叫我老大（进行20场淘汰之王游戏）,S2,913,AWD (全轮驱动),,9.9,7.2,10,5.9,8.6,5.5,1328,https://cdn.max-c.com/wiki/1551360/Thumbnail_1328_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1328_Big.png?v=1,3,S4 冬季 - 马拉松商店400FP；<br>S25 春季 - 马拉松商店700FP；<br>S36 冬季 - 马拉松商店625FP
car_071,Chiron,布加迪 Chiron 2018,Bugatti Chiron,,布加迪,2018,法国,顶级超跑,"2,400,000",车展，抽奖,S2,927,AWD (全轮驱动),,10,7.2,9.9,6.1,8.6,5.5,2624,https://cdn.max-c.com/wiki/1551360/Thumbnail_2624_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2624_Big.png?v=1,3,S3 冬季 - 马拉松商店700FP；<br>S13 秋季 - 马拉松商店700FP；<br>S32 秋季 - 马拉松商店750FP
car_072,Divo,布加迪 Divo 2019,Bugatti Divo,,布加迪,2019,法国,极限赛道玩具,"3,000,000",车展，抽奖,S2,958,AWD (全轮驱动),,9.6,9,10,6.2,9.5,5,3168,https://cdn.max-c.com/wiki/1551360/Thumbnail_3168_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3168_Big.png?v=1,3,S4 - “极限竞速杯”奖励；<br>S11 春季 - 马拉松商店500FP；<br>S28 第4周 - 马拉松商店700FP
car_073,GSX,别克 GSX 1970,Buick GSX,,别克,1970,美国,经典肌肉车,"80,000",车展，抽奖,C,558,RWD (后轮驱动),,5.1,3.3,3.3,3.2,2.5,5.2,1329,https://cdn.max-c.com/wiki/1551360/Thumbnail_1329_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1329_Big.png?v=1,2,S23 夏季 - 季节锦标赛（风火轮）；<br>S27 春季 - Eventlab
car_074,Regal GNX,别克 Regal GNX 1987,Buick Regal GNX,,别克,1987,美国,复古肌肉车,"130,000",车展，抽奖,C,564,RWD (后轮驱动),,5.7,3.7,3.8,2.5,2.5,5.7,417,https://cdn.max-c.com/wiki/1551360/Thumbnail_417_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_417_Big.png?v=1,5,S3 春季 - 季节锦标赛；<br>S7 春季 - Super7；<br>S19 秋季 - Super7；<br>S29 夏季 - Eventlab；<br>S39 春季 - Eventlab
car_075,ATS-V,凯迪拉克 ATS-V 2016,Caddy ATS-V,,凯迪拉克,2016,美国,现代肌肉车,"65,000",车展，抽奖,A,716,RWD (后轮驱动),,7,5,5.2,3.4,4.2,5.6,2262,https://cdn.max-c.com/wiki/1551360/Thumbnail_2262_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2262_Big.png?v=1,2,S15 春季 - 季节锦标赛；<br>S32 秋季 - 季节锦标赛
car_076,CTS-V Sedan,凯迪拉克 CTS-V Sedan 2016,Caddy CTS-V '16,,凯迪拉克,2016,美国,现代肌肉车,"80,000",车展，抽奖，<br>赞赏：更进一步（行驶1000英里【1610公里】）,A,761,RWD (后轮驱动),,7.2,4.8,4.9,5.2,4.4,5,2421,https://cdn.max-c.com/wiki/1551360/Thumbnail_2421_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2421_Big.png?v=1,2,S25 冬季 - 季节锦标赛；<br>S32 春季 - Eventlab
car_077,Maverick X RS Turbo R,Can-Am Maverick X RS Turbo R 2018,Can-Am Maverick,,Can-Am,2018,加拿大,UTV,"25,000",车展，抽奖,B,670,AWD (全轮驱动),,3.9,3.6,6.8,9.6,4.5,9.8,2871,https://cdn.max-c.com/wiki/1551360/Thumbnail_2871_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2871_Big.png?v=1,,
car_078,Superlight R500,Caterham Superlight R500 2013,Caterham R500,,Caterham,2013,英国,赛道玩具,"82,000",车展，抽奖,A,786,RWD (后轮驱动),,5.6,4.9,5.7,6.2,4.6,4.4,1652,https://cdn.max-c.com/wiki/1551360/Thumbnail_1652_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1652_Big.png?v=1,4,S4 秋季 - 终极考验；<br>S12 夏季 - 季节锦标赛；<br>S30 春季 - 季节锦标赛；<br>S40 冬季 - 季节锦标赛（风火轮）
car_079,150 Utility Sedan,雪佛兰 150 Utility Sedan 1955,Chevy 150 Sedan,,雪佛兰,1955,美国,改装与自定义车辆,"35,000",车展，抽奖,D,360,RWD (后轮驱动),,4.5,3.4,3.2,2.5,2,6,2507,https://cdn.max-c.com/wiki/1551360/Thumbnail_2507_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2507_Big.png?v=1,2,S11 夏季 - 测速区间；<br>S32 夏季 - 季节锦标赛
car_080,Bel Air,雪佛兰 Bel Air 1957,Chevy Bel Air,,雪佛兰,1957,美国,改装与自定义车辆,"130,000",车展，抽奖,D,432,RWD (后轮驱动),,4.8,3.6,2.8,1.6,2.1,6.2,1459,https://cdn.max-c.com/wiki/1551360/Thumbnail_1459_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1459_Big.png?v=1,3,S2 夏季 - 游乐场赛事；<br>S11 夏季 - Super7；<br>S23 冬季 - 游乐场赛事
car_081,Corvette,雪佛兰 Corvette 1960,Corvette '60,,雪佛兰,1960,美国,经典跑车,"150,000",制造商奖励,C,541,RWD (后轮驱动),,5.4,3.8,3.6,2.8,2.5,5.8,1093,https://cdn.max-c.com/wiki/1551360/Thumbnail_1093_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1093_Big.png?v=1,,
car_082,Impala Super Sport 409,雪佛兰 Impala Super Sport 409 1964,Chevy Impala,,雪佛兰,1964,美国,改装与自定义车辆,"46,000",车展，抽奖,C,544,RWD (后轮驱动),,5.5,3.4,3.4,3,2.3,5.6,1300,https://cdn.max-c.com/wiki/1551360/Thumbnail_1300_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1300_Big.png?v=1,2,S11 夏季 - 季节锦标赛；<br>S32 春季 - 季节锦标赛
car_083,Corvette Stingray 427,雪佛兰 Corvette Stingray 427 1967,Corvette '67,,雪佛兰,1967,美国,经典肌肉车,"150,000",车展，抽奖,B,623,RWD (后轮驱动),,5.5,4.1,3.9,3,3.1,6,312,https://cdn.max-c.com/wiki/1551360/Thumbnail_312_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_312_Big.png?v=1,3,S9 秋季 - 季节锦标赛；<br>S19 冬季 - Eventlab；<br>S36 秋季 - 季节锦标赛
car_084,Camaro Super Sport Coupe,雪佛兰 Camaro Super Sport Coupe 1969,Chevy Camaro '69,,雪佛兰,1969,美国,经典肌肉车,"110,000",车展，抽奖,C,585,RWD (后轮驱动),,5,4,3.8,2.9,3.1,5.9,289,https://cdn.max-c.com/wiki/1551360/Thumbnail_289_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_289_Big.png?v=1,3,S9 春季 - 终极考验；<br>S23 夏季 - 季节锦标赛；<br>S27 春季 - 终极考验
car_085,Nova Super Sport 396,雪佛兰 Nova Super Sport 396 1969,Chevy Nova '69,,雪佛兰,1969,美国,经典肌肉车,"41,000",车展，抽奖，<br>赞赏：偏离赛道（驾驶任意复古肌肉车在40秒内从测试赛道起始区域开到嘉年华直线加速赛终点）,C,545,RWD (后轮驱动),,5.4,3.6,3.5,2.9,2.4,5.5,1429,https://cdn.max-c.com/wiki/1551360/Thumbnail_1429_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1429_Big.png?v=1,,
car_086,Chevelle Super Sport 454,雪佛兰 Chevelle Super Sport 454 1970,Chevelle '70,,雪佛兰,1970,美国,经典肌肉车,"80,000",车展，抽奖,C,531,RWD (后轮驱动),,4.7,3.4,3.3,3.2,2.4,5.5,299,https://cdn.max-c.com/wiki/1551360/Thumbnail_299_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_299_Big.png?v=1,2,S19 春季 - 季节锦标赛；<br>S29 夏季 - 季节锦标赛
car_087,Corvette ZR-1,雪佛兰 Corvette ZR-1 1970,Corvette '70,,雪佛兰,1970,美国,经典肌肉车,"310,000",抽奖,B,610,RWD (后轮驱动),,4.9,4.1,3.9,2.9,3.1,5.6,315,https://cdn.max-c.com/wiki/1551360/Thumbnail_315_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_315_Big.png?v=1,3,S1 冬季 - 马拉松商店400FP；<br>S6 冬季 - Super7；<br>S9 夏季 - 终极考验
car_088,El Camino Super Sport 454,雪佛兰 El Camino Super Sport 454 1970,Chevy El Camino,,雪佛兰,1970,美国,厢型多功能车,"65,000",车展，<br>赞赏：我猜是西德尼·沃夫斯通（在“朝圣之路”的“奎丘拉神庙”章节获得3星等）,C,544,RWD (后轮驱动),,5.9,3.4,3.2,3.1,2.4,5.6,1291,https://cdn.max-c.com/wiki/1551360/Thumbnail_1291_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1291_Big.png?v=1,,
car_089,Camaro Z28,雪佛兰 Camaro Z28 1970,Chevy Camaro '70,,雪佛兰,1970,美国,经典肌肉车,"53,000",车展，抽奖,C,539,RWD (后轮驱动),,5.1,3.5,3.4,3.3,2.4,5.1,1330,https://cdn.max-c.com/wiki/1551360/Thumbnail_1330_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1330_Big.png?v=1,1,S25 秋季 - 季节锦标赛
car_090,Camaro Z28,雪佛兰 Camaro Z28 1979,Chevy Camaro '79,,雪佛兰,1979,美国,经典肌肉车,"35,000",车展，抽奖,D,466,RWD (后轮驱动),,4.5,3.9,3.5,2.9,2.5,5.6,1064,https://cdn.max-c.com/wiki/1551360/Thumbnail_1064_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1064_Big.png?v=1,,
car_091,Monte Carlo Super Sport,雪佛兰 Monte Carlo Super Sport 1988,Chevy MonteCarlo,,雪佛兰,1988,美国,复古肌肉车,"25,000",车展，抽奖,D,396,RWD (后轮驱动),,5,3.8,3.1,2.3,2,5.2,1575,https://cdn.max-c.com/wiki/1551360/Thumbnail_1575_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1575_Big.png?v=1,1,S34 秋季 - 季节锦标赛（风火轮）
car_092,Corvette ZR-1,雪佛兰 Corvette ZR-1 1995,Corvette '95,,雪佛兰,1995,美国,复古肌肉车,"45,000",车展，抽奖,B,693,RWD (后轮驱动),,6.5,4.5,4.8,4,3.7,5.1,2006,https://cdn.max-c.com/wiki/1551360/Thumbnail_2006_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2006_Big.png?v=1,3,S4 夏季 - Eventlab；<br>S28 第2周 - 季节锦标赛；<br>S39 秋季 - 季节锦标赛
car_093,Impala Super Sport,雪佛兰 Impala Super Sport 1996,Chevy Impala '96,,雪佛兰,1996,美国,复古肌肉车,"20,000",车展，抽奖,C,509,RWD (后轮驱动),,5,4,3.6,2.6,2.7,5.5,1379,https://cdn.max-c.com/wiki/1551360/Thumbnail_1379_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1379_Big.png?v=1,,
car_094,Corvette Z06,雪佛兰 Corvette Z06 2002,Corvette '02,,雪佛兰,2002,美国,复古肌肉车,"35,000",车展，抽奖,A,722,RWD (后轮驱动),,7.2,5.2,4.6,4.5,3.9,5,314,https://cdn.max-c.com/wiki/1551360/Thumbnail_314_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_314_Big.png?v=1,2,S15 春季 - 季节锦标赛；<br>S30 春季 - 季节锦标赛（风火轮）
car_095,Corvette ZR1,雪佛兰 Corvette ZR1 2009,Corvette '09,,雪佛兰,2009,美国,现代肌肉车,"125,000",车展，抽奖,S1,809,RWD (后轮驱动),,7.8,5.7,5.5,4.6,6.6,4.8,1069,https://cdn.max-c.com/wiki/1551360/Thumbnail_1069_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1069_Big.png?v=1,4,S10 春季 - Super7；<br>S23 春季 - 季节锦标赛；<br>S27 秋季 - 终极考验；<br>S38 秋季 - 季节锦标赛
car_096,Corvette Z06,雪佛兰 Corvette Z06 2015,Corvette '15,,雪佛兰,2015,美国,现代肌肉车,"110,000",车展，抽奖,S1,852,RWD (后轮驱动),,7.8,6.2,6,6.5,7.7,5.1,2177,https://cdn.max-c.com/wiki/1551360/Thumbnail_2177_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2177_Big.png?v=1,3,S9 秋季 - Eventlab；<br>S27 春季 - 季节锦标赛；<br>S35 冬季 - 季节锦标赛
car_097,Camaro Z/28,雪佛兰 Camaro Z/28 2015,Chevy Camaro '15,,雪佛兰,2015,美国,赛道玩具,"86,000",车展，抽奖,A,797,RWD (后轮驱动),,6.7,6,5.5,5.4,7.2,5,2183,https://cdn.max-c.com/wiki/1551360/Thumbnail_2183_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2183_Big.png?v=1,4,S12 夏季 - 季节锦标赛；<br>S20 冬季 - 终极考验；<br>S27 夏季 - 季节锦标赛（风火轮）；<br>S40 秋季 - 季节锦标赛
car_098,Camaro ZL1,雪佛兰 Camaro ZL1 2017,Chevy Camaro '17,,雪佛兰,2017,美国,现代肌肉车,"60,000",车展，抽奖,S1,821,RWD (后轮驱动),,7.3,6.5,6.1,4.9,5.6,5.3,2739,https://cdn.max-c.com/wiki/1551360/Thumbnail_2739_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2739_Big.png?v=1,4,S6 冬季 - 公开赛；<br>S23 秋季 - 季节锦标赛（风火轮）；<br>S27 冬季 - 季节锦标赛（风火轮）；<br>S35 夏季 - 终极考验
car_099,Colorado ZR2,雪佛兰 Colorado ZR2 2017,Chevrolet ZR2,,雪佛兰,2017,美国,皮卡车和四轮驱动车,"46,000",车展，抽奖,C,530,AWD (全轮驱动),,5.4,2.8,3.9,3.4,3,8.4,2847,https://cdn.max-c.com/wiki/1551360/Thumbnail_2847_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_2847_Big.png?v=1,2,S12 秋季 - 季节锦标赛（风火轮）；<br>S27 夏季 - 公开赛
car_100,Camaro ZL1 1LE,雪佛兰 Camaro ZL1 1LE 2018,Chevy Camaro '18,,雪佛兰,2018,美国,赛道玩具,"105,000",车展，抽奖,S1,824,RWD (后轮驱动),,6.9,7,5.8,5.2,6,5,3149,https://cdn.max-c.com/wiki/1551360/Thumbnail_3149_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3149_Big.png?v=1,4,S11 春季 - Super7；<br>S22 秋季 - 终极考验；<br>S27 夏季 - 终极考验；<br>S35 春季 - 季节锦标赛（拉力赛）
car_101,Corvette ZR1,雪佛兰 Corvette ZR1 2019,Corvette '19,,雪佛兰,2019,美国,赛道玩具,"255,000","赞赏：百万积分（结算一套不低于1,000,000技术分数的连续技术）",S1,871,RWD (后轮驱动),,7.8,6.9,6.5,7,7.9,4.7,3118,https://cdn.max-c.com/wiki/1551360/Thumbnail_3118_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3118_Big.png?v=1,,
car_102,Corvette Stingray Coupe,雪佛兰 Corvette Stingray Coupe 2020,Corvette C8 '20,,雪佛兰,2020,美国,现代超级跑车,"65,000",车展,S1,806,RWD (后轮驱动),,7.2,6.3,6.9,7.6,5.2,5.4,3369,https://cdn.max-c.com/wiki/1551360/Thumbnail_3369_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3369_Big.png?v=1,,
car_103,510,Datsun 510 1970,Datsun 510,,Datsun,1970,日本,狂热跑车,"25,000",车展，抽奖,D,264,RWD (后轮驱动),,3.7,3.4,2.8,2.3,1.9,5.3,1104,https://cdn.max-c.com/wiki/1551360/Thumbnail_1104_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1104_Big.png?v=1,1,S22 秋季 - 季节锦标赛
car_104,Jeep Wrangler Unlimited,Deberti Jeep Wrangler Unlimited 2013,Deberti Wrangler,,Deberti,2018,美国,无限制越野车,"200,000",<a href="heybox-entry:Jeep Wrangler Rubicon 2012">车辆技能树：Jeep Wrangler Rubicon 2012</a>,A,749,AWD (全轮驱动),,4.7,3.9,6.3,4.8,4.4,9.4,3110,https://cdn.max-c.com/wiki/1551360/Thumbnail_3110_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3110_Big.png?v=1,,
car_105,Chevrolet Silverado 1500 Drift Truck,Deberti Chevrolet Silverado 1500 Drift Truck 2018,Silverado DD,雪佛兰 Silverado 1500 Drift Truck,Deberti,2018,美国,漂移车,"300,000",车展，抽奖,A,798,RWD (后轮驱动),,6.7,4.5,4.9,5.1,5.2,4.2,3088,https://cdn.max-c.com/wiki/1551360/Thumbnail_3088_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3088_Big.png?v=1,2,S7 夏季 - 马拉松商店200FP；<br>S27 秋季 - 马拉松商店300FP
car_106,Ford F-150 Prerunner,Deberti Ford F-150 Prerunner 2018,Deberti F-150,,Deberti,2018,美国,无限制越野车,"250,000",车展，抽奖，<br>赞赏：极端活跃（完成巴哈探险）,B,691,RWD (后轮驱动),,5.7,3.5,5.4,5.8,4.9,10,3109,https://cdn.max-c.com/wiki/1551360/Thumbnail_3109_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3109_Big.png?v=1,2,S30 秋季 - 季节锦标赛；<br>S35 夏季 - 季节锦标赛
car_107,Toyota Tacoma TRD 'The Performance Truck',Deberti Toyota Tacoma TRD 'The Performance Truck' 2019,DD Tacoma TRD,丰田 Tacoma TRD 'The Performance Truck',Deberti,2019,美国,漂移车,"500,000",车展,S1,836,RWD (后轮驱动),,6.4,5.2,4.9,5.1,6.9,5,3441,https://cdn.max-c.com/wiki/1551360/Thumbnail_3441_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_3441_Big.png?v=1,4,S5 夏季 - 马拉松商店400FP；<br>S12 秋季 - 马拉松商店400FP；<br>S17 春季 - 马拉松商店300FP；<br>S30 春季 - 终极考验
car_108,Charger R/T,道奇 Charger R/T 1969,Dodge Charger ’69,,道奇,1969,美国,经典肌肉车,"103,000",车展，抽奖，<br>赞赏：长远目标（赢得歌利亚）,C,548,RWD (后轮驱动),,5.1,3.5,3.6,3.5,2.4,5.3,513,https://cdn.max-c.com/wiki/1551360/Thumbnail_513_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_513_Big.png?v=1,1,S22 秋季 - 季节锦标赛
car_109,Charger Daytona HEMI,道奇 Charger Daytona HEMI 1969,Charger Daytona,,道奇,1969,美国,经典肌肉车,"900,000",<a href="heybox-entry:道奇 Charger R/T 1969">车辆技能树：道奇 Charger R/T 1969</a>,C,595,RWD (后轮驱动),,5,3.5,3.8,3.7,2.8,5.6,1063,https://cdn.max-c.com/wiki/1551360/Thumbnail_1063_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_1063_Big.png?v=1,,
car_110,Challenger R/T,道奇 Challenger R/T 1970,Challenger '70,,道奇,1970,美国,经典肌肉车,"210,000",车展，抽奖,C,551,RWD (后轮驱动),,5.5,3.5,3.4,3.3,2.5,5.2,639,https://cdn.max-c.com/wiki/1551360/Thumbnail_639_Small.png?v=1,https://cdn.max-c.com/wiki/1551360/Thumbnail_639_Big.png?v=1,5,S6 春季 - 季节锦标赛；<br>S11 夏季 - 马拉松商店10FP；<br>S13 秋季 - 公开赛；<br>S19 秋季 - 马拉松商店300FP；<br>S27 夏季 - 马拉松商店250FP
